	Channel	analysis_protocol.protocol_core.protocol_id	analysis_protocol.provenance.document_id	analysis_working_group_approval_status	annotated_cell_identity.ontology	annotated_cell_identity.ontology_label	annotated_cell_identity.text	barcode	bundle_uuid	bundle_version	cell_suspension.biomaterial_core.biomaterial_id	cell_suspension.genus_species.ontology	cell_suspension.genus_species.ontology_label	cell_suspension.provenance.document_id	derived_organ_label	derived_organ_ontology	derived_organ_parts_label	derived_organ_parts_ontology	donor_organism.development_stage.ontology	donor_organism.development_stage.ontology_label	donor_organism.diseases.ontology	donor_organism.diseases.ontology_label	donor_organism.human_specific.ethnicity.ontology	donor_organism.human_specific.ethnicity.ontology_label	donor_organism.is_living	donor_organism.provenance.document_id	donor_organism.sex	dss_bundle_fqid	emptydrops_is_cell	file_uuid	file_version	genes_detected	library_preparation_protocol.end_bias	library_preparation_protocol.input_nucleic_acid_molecule.ontology	library_preparation_protocol.input_nucleic_acid_molecule.ontology_label	library_preparation_protocol.library_construction_method.ontology	library_preparation_protocol.library_construction_method.ontology_label	library_preparation_protocol.provenance.document_id	library_preparation_protocol.strand	louvain_labels	n_counts	n_genes	passed_qc	percent_mito	project.project_core.project_short_name	project.project_core.project_title	project.provenance.document_id	specimen_from_organism.organ.ontology	specimen_from_organism.organ.ontology_label	specimen_from_organism.organ_parts.ontology	specimen_from_organism.organ_parts.ontology_label	specimen_from_organism.provenance.document_id	total_umis
734b7644-faac-4ee4-a6de-988ba7ca3cc6	734b7644-faac-4ee4-a6de-988ba7ca3cc6	smartseq2_v2.3.0	a58c8a56-7315-43cc-9c5f-3a71cee4bb09	blessed	CL:0011020||UBERON:0004025	neural progenitor cell||medial ganglionic eminence	MGE progenitor	nan	8aa879a2-300e-4233-a5f4-21cf387a96ec	2019-05-15T231559.014000Z	D54Dn25SKB05	NCBITaxon:9606	Homo sapiens	734b7644-faac-4ee4-a6de-988ba7ca3cc6	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	8aa879a2-300e-4233-a5f4-21cf387a96ec.2019-05-15T231559.014000Z	nan	e0e48b2a-d932-4a77-abc9-65dc73140871	2019-05-16T015441.507286Z	5643	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	3	573472.875	5643	1	3.659292221069336	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
86b2a775-42f7-48ef-820c-97f093a7344b	86b2a775-42f7-48ef-820c-97f093a7344b	smartseq2_v2.3.0	970f8f03-165a-4258-8830-e3f806062b45	blessed	CL:0000540||UBERON:0004024	neuron||medial ganglionic eminence	MGE neuron	nan	a927adc8-b882-401d-b8ae-f36b698fba35	2019-05-15T232133.658000Z	D26Dp14H03	NCBITaxon:9606	Homo sapiens	86b2a775-42f7-48ef-820c-97f093a7344b	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	a927adc8-b882-401d-b8ae-f36b698fba35.2019-05-15T232133.658000Z	nan	dc9627dc-7f87-43a2-997d-d5791c995a1f	2019-05-16T011011.629977Z	6260	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	1	578266.0	6260	1	5.769376277923584	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
8d66abdb-9879-4669-881b-d804bec4aea8	8d66abdb-9879-4669-881b-d804bec4aea8	smartseq2_v2.3.0	0bcbf074-a6d2-4664-9d67-c24d09065c36	blessed	CL:0011020||UBERON:0014371	neural progenitor cell||future telencephalon	telencephalic progenitors	nan	09848f8b-9ce3-4db8-8348-94b58de4e239	2019-05-15T224515.494000Z	D54Dn15A01	NCBITaxon:9606	Homo sapiens	8d66abdb-9879-4669-881b-d804bec4aea8	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	09848f8b-9ce3-4db8-8348-94b58de4e239.2019-05-15T224515.494000Z	nan	479c7246-4950-4fc1-aefb-77171c385cb4	2019-05-16T002925.736185Z	7170	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	3	530789.875	7170	1	4.169814109802246	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
9a61d9b5-da14-4a82-9e7d-90a528c9c4fc	9a61d9b5-da14-4a82-9e7d-90a528c9c4fc	smartseq2_v2.3.0	68f67dbc-705f-446d-bd40-091ab810e9e6	blessed	CL:0000540||UBERON:0004025	neuron||lateral ganglionic eminence	LGE neuron	nan	b7bbda6e-a315-4657-9330-65d1d31e8c30	2019-05-15T230940.881000Z	D26Dn6G10	NCBITaxon:9606	Homo sapiens	9a61d9b5-da14-4a82-9e7d-90a528c9c4fc	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	b7bbda6e-a315-4657-9330-65d1d31e8c30.2019-05-15T230940.881000Z	nan	a7284ccd-42a8-4df3-aff4-ece2371ea9d7	2019-05-16T005504.191978Z	6252	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	1	450489.875	6252	1	2.1189754009246826	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
9bcb08a5-91be-473b-8034-b6b3347e7eb5	9bcb08a5-91be-473b-8034-b6b3347e7eb5	smartseq2_v2.3.0	5ce0204f-c4db-4fe9-b0f6-40ce84bd4cfd	blessed	CL:0000540||UBERON:0004025	neuron||lateral ganglionic eminence	LGE neuron	nan	811cbd42-7ac5-4221-9d92-2d8e5d87aae1	2019-05-16T002736.799000Z	D26Dp4B09	NCBITaxon:9606	Homo sapiens	9bcb08a5-91be-473b-8034-b6b3347e7eb5	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	811cbd42-7ac5-4221-9d92-2d8e5d87aae1.2019-05-16T002736.799000Z	nan	0a45ff0c-4a39-4d26-a25c-d6f1e25d11db	2019-05-16T023529.423022Z	7060	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	1	492880.0625	7060	1	6.129020690917969	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
c851cf46-ebdb-4244-acd6-bd1d7e7708bd	c851cf46-ebdb-4244-acd6-bd1d7e7708bd	smartseq2_v2.3.0	c9c46653-1e21-4f16-9726-7c5bd4f15403	blessed	CL:0008031	cortical interneuron	cortical interneuron	nan	167770f1-bcd3-4011-a740-1cdfe15a6bdc	2019-05-15T215642.285000Z	D100Dp10C07	NCBITaxon:9606	Homo sapiens	c851cf46-ebdb-4244-acd6-bd1d7e7708bd	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	167770f1-bcd3-4011-a740-1cdfe15a6bdc.2019-05-15T215642.285000Z	nan	1278da66-2a15-467d-81f8-bd0c3b80a46b	2019-05-15T220003.545423Z	5549	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	2	503540.0625	5549	1	5.209202289581299	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
d4107e5a-6ab0-49d7-9953-f094b2cf1ac0	d4107e5a-6ab0-49d7-9953-f094b2cf1ac0	smartseq2_v2.3.0	aa3b335e-5aab-447c-981e-ae31cf804f16	blessed	CL:0000540||UBERON:0004024	neuron||medial ganglionic eminence	MGE neuron	nan	d5303351-278a-4dda-8ea7-a867a4ed45be	2019-05-15T222531.706000Z	D54Dn25SKG07	NCBITaxon:9606	Homo sapiens	d4107e5a-6ab0-49d7-9953-f094b2cf1ac0	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	d5303351-278a-4dda-8ea7-a867a4ed45be.2019-05-15T222531.706000Z	nan	addd7270-2983-4984-a284-c4df93f6eace	2019-05-15T232119.954918Z	5566	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	1	493989.9375	5566	1	4.773123741149902	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
d58010ca-b57f-401a-8685-8ae2c656031f	d58010ca-b57f-401a-8685-8ae2c656031f	smartseq2_v2.3.0	440f5da1-f83f-4ca0-8384-048aa58b5c1d	blessed	CL:0011020||UBERON:0014371	neural progenitor cell||future telencephalon	telencephalic progenitors	nan	ebd54376-27e2-45a4-a082-1065c1258837	2019-05-15T232151.135000Z	D26Dn6H02	NCBITaxon:9606	Homo sapiens	d58010ca-b57f-401a-8685-8ae2c656031f	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	ebd54376-27e2-45a4-a082-1065c1258837.2019-05-15T232151.135000Z	nan	f873ad15-25f4-4c48-8bef-65d94ee4eb19	2019-05-16T013623.257020Z	7014	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	3	400212.0625	7014	1	3.9866414070129395	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
e701d9a9-a11d-4298-8cbc-eead5ad35ca5	e701d9a9-a11d-4298-8cbc-eead5ad35ca5	smartseq2_v2.3.0	d3c31872-feab-4b9e-823d-2033f0d8ebd6	blessed	CL:0000540||UBERON:0004024	neuron||medial ganglionic eminence	MGE neuron	nan	547ff105-8756-4e50-9b71-6058edb8d677	2019-05-15T230742.476000Z	D26Dp14G02	NCBITaxon:9606	Homo sapiens	e701d9a9-a11d-4298-8cbc-eead5ad35ca5	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	547ff105-8756-4e50-9b71-6058edb8d677.2019-05-15T230742.476000Z	nan	d395f534-f347-429f-8d16-84c2cf948cef	2019-05-16T010906.134460Z	7593	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	1	468471.875	7593	1	6.123449802398682	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
e80df2ce-ab91-44fc-a5d1-735fae48a897	e80df2ce-ab91-44fc-a5d1-735fae48a897	smartseq2_v2.3.0	17be1f10-5ef1-4bcf-8a80-ee38245d6f88	blessed	CL:0008031	cortical interneuron	cortical interneuron	nan	e77e2405-3ca2-4182-8f7a-099bfa7985b3	2019-05-15T224048.854000Z	D100Dp17G07	NCBITaxon:9606	Homo sapiens	e80df2ce-ab91-44fc-a5d1-735fae48a897	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	e77e2405-3ca2-4182-8f7a-099bfa7985b3.2019-05-15T224048.854000Z	nan	2ab8c6b5-6a8a-49ca-97f0-ed7f005e8191	2019-05-15T224844.130586Z	5781	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	2	326218.59375	5781	1	20.280494689941406	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
e9cf6e9a-2456-4bea-821c-d381678c5fff	e9cf6e9a-2456-4bea-821c-d381678c5fff	smartseq2_v2.3.0	f436317e-0960-4a5b-8f82-29687f19bf3e	blessed	CL:0000540||UBERON:0004024	neuron||medial ganglionic eminence	MGE neuron	nan	2093cc9a-6c70-4112-9b47-cd3abc1acc47	2019-05-15T230512.232000Z	D54Dp29SKA06	NCBITaxon:9606	Homo sapiens	e9cf6e9a-2456-4bea-821c-d381678c5fff	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	2093cc9a-6c70-4112-9b47-cd3abc1acc47.2019-05-15T230512.232000Z	nan	4def5853-ffea-4cb5-ae79-f058c6f62502	2019-05-16T003632.992236Z	6030	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	1	497352.875	6030	1	7.832010746002197	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
174c37a9-7c8c-40c9-873f-93df80d85175	174c37a9-7c8c-40c9-873f-93df80d85175	smartseq2_v2.3.0	2761e315-7e8d-4515-aa72-22bfa3adafdc	blessed	CL:0011020||UBERON:0014371	neural progenitor cell||future telencephalon	telencephalic progenitors	nan	6ff32406-ee8a-4793-9a9b-82213d14f4da	2019-05-15T224635.848000Z	D26Dn6F01	NCBITaxon:9606	Homo sapiens	174c37a9-7c8c-40c9-873f-93df80d85175	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	6ff32406-ee8a-4793-9a9b-82213d14f4da.2019-05-15T224635.848000Z	nan	99d8f303-91f5-48fe-963a-2c50cb8c0681	2019-05-15T231703.716213Z	6945	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	3	464422.9375	6945	1	5.493139266967773	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
1d6b1465-0123-49af-ac42-d21ab1ac8969	1d6b1465-0123-49af-ac42-d21ab1ac8969	smartseq2_v2.3.0	6141c355-f7ba-4f5b-a3da-a2266e1dc6b0	blessed	CL:0008031	cortical interneuron	cortical interneuron	nan	f4cdff43-d5dc-4ee8-97e6-919301c2dfde	2019-05-15T230111.876000Z	D54Dn25SKD06	NCBITaxon:9606	Homo sapiens	1d6b1465-0123-49af-ac42-d21ab1ac8969	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	f4cdff43-d5dc-4ee8-97e6-919301c2dfde.2019-05-15T230111.876000Z	nan	9f5cda63-daec-4625-8fb5-597702c6efb0	2019-05-16T003001.215916Z	6020	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	2	450423.0625	6020	1	11.498414993286133	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
3775039f-4213-4d74-9d95-e93381a942dd	3775039f-4213-4d74-9d95-e93381a942dd	smartseq2_v2.3.0	47f869a2-8cfa-433d-8468-f5f39c609452	blessed	CL:0008031	cortical interneuron	cortical interneuron	nan	badb2f63-4b26-4d91-967a-a8b903eb476e	2019-05-16T003827.406000Z	D100Dp10F09	NCBITaxon:9606	Homo sapiens	3775039f-4213-4d74-9d95-e93381a942dd	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	badb2f63-4b26-4d91-967a-a8b903eb476e.2019-05-16T003827.406000Z	nan	9f5ed972-4590-4fbb-b5e0-0a3d6dd9b7fa	2019-05-16T023959.168864Z	4971	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	2	458620.96875	4971	1	6.172453880310059	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
48423066-83d7-4492-bb52-903c9b5d1614	48423066-83d7-4492-bb52-903c9b5d1614	smartseq2_v2.3.0	23ce7d08-90a6-4c7c-88e0-0ea89fe13c90	blessed	CL:0011020||UBERON:0014371	neural progenitor cell||future telencephalon	telencephalic progenitors	nan	e2b90d87-15ab-4836-babe-4fc33d1fa585	2019-05-15T232301.789000Z	D26Dn26A10	NCBITaxon:9606	Homo sapiens	48423066-83d7-4492-bb52-903c9b5d1614	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	e2b90d87-15ab-4836-babe-4fc33d1fa585.2019-05-15T232301.789000Z	nan	e51ebec2-1a40-4d8d-b4fa-4dd804d8ab2e	2019-05-16T013847.915399Z	7316	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	3	582927.0625	7316	1	7.444272994995117	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
676c80e1-cd2e-4857-b368-f57fae519881	676c80e1-cd2e-4857-b368-f57fae519881	smartseq2_v2.3.0	99f603f5-55db-4395-88c7-aef8645c84dc	blessed	CL:0008031	cortical interneuron	cortical interneuron	nan	31be4429-c19d-4a86-928c-053d9b374fb9	2019-05-15T220012.745000Z	D100Dp3C06	NCBITaxon:9606	Homo sapiens	676c80e1-cd2e-4857-b368-f57fae519881	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	31be4429-c19d-4a86-928c-053d9b374fb9.2019-05-15T220012.745000Z	nan	89cec0cb-82fa-4512-9245-ac8678b62b1e	2019-05-15T220719.337312Z	5235	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	2	550574.875	5235	1	8.129226684570312	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
83c28c9e-d227-4c72-9a45-9d3a455a3324	83c28c9e-d227-4c72-9a45-9d3a455a3324	smartseq2_v2.3.0	68cbebaa-fea4-4c70-ab5d-eb1864c0d7c5	blessed	CL:0008031	cortical interneuron	cortical interneuron	nan	2870151b-1964-4d57-9c7d-37ee4e5c035c	2019-05-15T221155.251000Z	D54Dp29SKH09	NCBITaxon:9606	Homo sapiens	83c28c9e-d227-4c72-9a45-9d3a455a3324	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	2870151b-1964-4d57-9c7d-37ee4e5c035c.2019-05-15T221155.251000Z	nan	167368d8-526f-447a-bbe4-c01c159275b0	2019-05-15T222737.820480Z	6718	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	1	547287.875	6718	1	7.8087873458862305	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
8bfcaed1-f208-4cd1-8ec6-7046ae4589ae	8bfcaed1-f208-4cd1-8ec6-7046ae4589ae	smartseq2_v2.3.0	0c54172d-c42c-485f-9cb1-70ef35732781	blessed	CL:0008031	cortical interneuron	cortical interneuron	nan	80909b5f-5a95-4b73-97af-9c831b1f9667	2019-05-16T005210.618000Z	D54Dp29SKB05	NCBITaxon:9606	Homo sapiens	8bfcaed1-f208-4cd1-8ec6-7046ae4589ae	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	80909b5f-5a95-4b73-97af-9c831b1f9667.2019-05-16T005210.618000Z	nan	7383f61a-1b88-4a8c-aa3b-3c3145b07fa2	2019-05-16T024733.387648Z	6063	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	1	527400.125	6063	1	8.52850341796875	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
c5fb0f06-d49b-4090-bb89-5edf7252f14c	c5fb0f06-d49b-4090-bb89-5edf7252f14c	smartseq2_v2.3.0	823375cc-38f1-4cbe-a8f7-1f1808d38052	blessed	CL:0011020||UBERON:0004025	neural progenitor cell||medial ganglionic eminence	MGE progenitor	nan	c8f4429f-8d38-4e33-856d-1e3e5b2cdcce	2019-05-15T232221.324000Z	D54Dn25SKF03	NCBITaxon:9606	Homo sapiens	c5fb0f06-d49b-4090-bb89-5edf7252f14c	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	c8f4429f-8d38-4e33-856d-1e3e5b2cdcce.2019-05-15T232221.324000Z	nan	32eec8c5-d24e-4ff0-9e7c-d4399eee11cb	2019-05-15T232538.952442Z	6146	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	3	580539.0	6146	1	6.327616214752197	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
cffbd749-0075-4b87-a9ea-490e8854a8f2	cffbd749-0075-4b87-a9ea-490e8854a8f2	smartseq2_v2.3.0	f6148ad5-1893-4301-bdbf-f23ec0a1b1d7	blessed	CL:0000540||UBERON:0004025	neuron||lateral ganglionic eminence	LGE neuron	nan	60999933-4791-43e6-b632-b134f21dc67b	2019-05-15T231527.535000Z	D26Dp4G10	NCBITaxon:9606	Homo sapiens	cffbd749-0075-4b87-a9ea-490e8854a8f2	brain (cell_line)	UBERON:0000955 (cell_line)			HsapDv:0000006	blastula stage	PATO:0000461	normal			yes	321bb86f-14ba-4c1e-a51d-2b217b10f933	male	60999933-4791-43e6-b632-b134f21dc67b.2019-05-15T231527.535000Z	nan	7727419d-4828-43f6-9089-594ac1e1496f	2019-05-15T231854.671827Z	6502	full length	OBI:0000869	polyA RNA extract	EFO:0008931	Smart-seq2	e2451948-a2b0-43bf-bb19-575beaf87387	unstranded	1	457072.875	6502	1	3.7747390270233154	InVitroInterneuronDifferentiation	Single-cell RNA-seq analysis  throughout a 125-day differentiation protocol that converted H1 human embryonic stem cells to a variety of ventrally-derived cell types.	2043c65a-1cf8-4828-a656-9e247d4e64f1	UBERON:0000922	embryo	UBERON:0000358	blastocyst	922ab063-2a5d-4994-9fb5-206378d6676d	
